station,year,month,day,date,PM2.5,PM10,SO2,NO2,CO,O3,AQI_value,AQI_label,highest_pollutant
Tiantan,2014,3,15,2014-03-15,100.0,162.0,42.0,96.0,1533.0,30.0,131,Unhealthy for Sensitive Groups,PM2.5
Tiantan,2014,3,16,2014-03-16,116.0,176.0,80.0,71.0,2200.0,55.0,151,Unhealthy,PM2.5
Tiantan,2014,3,17,2014-03-17,83.0,236.0,17.0,49.0,1192.0,40.0,143,Unhealthy for Sensitive Groups,PM10
Tiantan,2014,3,18,2014-03-18,36.0,112.0,19.0,38.0,683.0,70.0,81,Moderate,PM10
Tiantan,2014,3,19,2014-03-19,47.0,88.0,17.0,47.0,746.0,46.0,69,Moderate,PM10
Tiantan,2014,3,20,2014-03-20,13.0,37.0,6.0,32.0,396.0,61.0,40,Good,NO2
Tiantan,2014,3,21,2014-03-21,25.0,68.0,9.0,43.0,638.0,58.0,59,Moderate,PM10
Tiantan,2014,3,22,2014-03-22,56.0,119.0,17.0,62.0,842.0,44.0,85,Moderate,PM10
Tiantan,2014,3,23,2014-03-23,133.0,160.0,41.0,64.0,1429.0,78.0,176,Unhealthy,PM2.5
Tiantan,2014,3,24,2014-03-24,208.0,223.0,42.0,95.0,2104.0,49.0,258,Very Unhealthy,PM2.5
Tiantan,2014,3,25,2014-03-25,180.0,201.0,36.0,90.0,1712.0,74.0,230,Very Unhealthy,PM2.5
Tiantan,2014,3,26,2014-03-26,269.0,289.0,36.0,111.0,2092.0,55.0,315,Hazardous,PM2.5
Tiantan,2014,3,27,2014-03-27,225.0,224.0,25.0,103.0,2458.0,10.0,275,Very Unhealthy,PM2.5
Tiantan,2014,3,28,2014-03-28,133.0,168.0,24.0,69.0,1850.0,43.0,176,Unhealthy,PM2.5
Tiantan,2014,3,29,2014-03-29,44.0,99.0,6.0,44.0,696.0,58.0,75,Moderate,PM10
Tiantan,2014,3,30,2014-03-30,36.0,81.0,7.0,59.0,625.0,50.0,74,Moderate,NO2
Tiantan,2014,3,31,2014-03-31,146.0,172.0,33.0,85.0,1879.0,45.0,194,Unhealthy,PM2.5
Tiantan,2014,4,1,2014-04-01,124.0,111.0,14.0,54.0,1125.0,66.0,163,Unhealthy,PM2.5
Tiantan,2014,4,2,2014-04-02,107.0,152.0,23.0,52.0,1021.0,78.0,140,Unhealthy for Sensitive Groups,PM2.5
Tiantan,2014,4,3,2014-04-03,22.0,79.0,6.0,35.0,433.0,58.0,65,Moderate,PM10
Tiantan,2014,4,4,2014-04-04,32.0,121.0,10.0,43.0,562.0,58.0,86,Moderate,PM10
Tiantan,2014,4,5,2014-04-05,26.0,82.0,8.0,32.0,442.0,74.0,66,Moderate,PM10
Tiantan,2014,4,6,2014-04-06,55.0,123.0,13.0,57.0,658.0,59.0,87,Moderate,PM10
Tiantan,2014,4,7,2014-04-07,96.0,147.0,21.0,56.0,800.0,80.0,126,Unhealthy for Sensitive Groups,PM2.5
Tiantan,2014,4,8,2014-04-08,165.0,196.0,37.0,77.0,1471.0,91.0,215,Very Unhealthy,PM2.5
Tiantan,2014,4,9,2014-04-09,105.0,198.0,16.0,51.0,933.0,76.0,137,Unhealthy for Sensitive Groups,PM2.5
Tiantan,2014,4,10,2014-04-10,75.0,351.0,22.0,47.0,1304.0,50.0,201,Very Unhealthy,PM10
Tiantan,2014,4,11,2014-04-11,58.0,93.0,17.0,60.0,1071.0,57.0,79,Moderate,PM2.5
Tiantan,2014,4,12,2014-04-12,97.0,122.0,23.0,74.0,1542.0,60.0,127,Unhealthy for Sensitive Groups,PM2.5
Tiantan,2014,4,13,2014-04-13,151.0,166.0,23.0,66.0,1288.0,87.0,201,Very Unhealthy,PM2.5
Tiantan,2014,4,14,2014-04-14,213.0,228.0,34.0,79.0,2017.0,83.0,263,Very Unhealthy,PM2.5
Tiantan,2014,4,15,2014-04-15,54.0,87.0,17.0,50.0,829.0,52.0,74,Moderate,PM2.5
Tiantan,2014,4,16,2014-04-16,47.0,92.0,12.0,65.0,675.0,42.0,81,Moderate,NO2
Tiantan,2014,4,17,2014-04-17,95.0,112.0,20.0,75.0,1417.0,44.0,125,Unhealthy for Sensitive Groups,PM2.5
Tiantan,2014,4,18,2014-04-18,139.0,120.0,14.0,60.0,1433.0,58.0,184,Unhealthy,PM2.5
Tiantan,2014,4,19,2014-04-19,58.0,68.0,15.0,64.0,788.0,47.0,80,Moderate,NO2
Tiantan,2014,4,20,2014-04-20,61.0,70.0,6.0,54.0,754.0,56.0,82,Moderate,PM2.5
Tiantan,2014,4,21,2014-04-21,44.0,69.0,5.0,55.0,617.0,59.0,69,Moderate,NO2
Tiantan,2014,4,22,2014-04-22,63.0,89.0,11.0,50.0,629.0,79.0,85,Moderate,PM2.5
Tiantan,2014,4,23,2014-04-23,115.0,142.0,24.0,33.0,954.0,96.0,150,Unhealthy for Sensitive Groups,PM2.5
Tiantan,2014,4,24,2014-04-24,107.0,117.0,25.0,35.0,854.0,104.0,140,Unhealthy for Sensitive Groups,PM2.5
Tiantan,2014,4,25,2014-04-25,125.0,172.0,22.0,79.0,1204.0,74.0,164,Unhealthy,PM2.5
Tiantan,2014,4,26,2014-04-26,34.0,85.0,3.0,27.0,388.0,61.0,68,Moderate,PM10
Tiantan,2014,4,27,2014-04-27,48.0,76.0,5.0,40.0,658.0,63.0,66,Moderate,PM2.5
Tiantan,2014,4,28,2014-04-28,58.0,80.0,7.0,47.0,650.0,81.0,79,Moderate,PM2.5
Tiantan,2014,4,29,2014-04-29,85.0,124.0,22.0,61.0,923.0,89.0,112,Unhealthy for Sensitive Groups,PM2.5
Tiantan,2014,4,30,2014-04-30,99.0,130.0,19.0,45.0,825.0,118.0,130,Unhealthy for Sensitive Groups,PM2.5
Tiantan,2014,5,1,2014-05-01,123.0,163.0,20.0,30.0,846.0,107.0,161,Unhealthy,PM2.5
Tiantan,2014,5,2,2014-05-02,20.0,47.0,3.0,24.0,350.0,73.0,47,Good,PM10
Tiantan,2014,5,3,2014-05-03,39.0,123.0,8.0,38.0,442.0,56.0,87,Moderate,PM10
Tiantan,2014,5,4,2014-05-04,32.0,71.0,13.0,21.0,262.0,70.0,61,Moderate,PM10
Tiantan,2014,5,5,2014-05-05,22.0,45.0,3.0,38.0,421.0,61.0,48,Good,NO2
Tiantan,2014,5,6,2014-05-06,74.0,138.0,30.0,63.0,658.0,62.0,99,Moderate,PM2.5
Tiantan,2014,5,7,2014-05-07,62.0,104.0,18.0,48.0,308.0,58.0,84,Moderate,PM2.5
Tiantan,2014,5,8,2014-05-08,79.0,106.0,19.0,30.0,1221.0,93.0,105,Unhealthy for Sensitive Groups,PM2.5
Tiantan,2014,5,9,2014-05-09,66.0,103.0,37.0,57.0,1398.0,83.0,89,Moderate,PM2.5
Tiantan,2014,5,10,2014-05-10,53.0,83.0,30.0,58.0,1254.0,67.0,72,Moderate,PM2.5
Tiantan,2014,5,11,2014-05-11,25.0,27.0,2.0,38.0,896.0,68.0,48,Good,NO2
Tiantan,2014,5,12,2014-05-12,32.0,55.0,6.0,38.0,677.0,63.0,53,Moderate,PM10
Tiantan,2014,5,13,2014-05-13,40.0,98.0,12.0,53.0,598.0,71.0,74,Moderate,PM10
Tiantan,2014,5,14,2014-05-14,23.0,64.0,5.0,28.0,360.0,62.0,57,Moderate,PM10
Tiantan,2014,5,15,2014-05-15,62.0,177.0,3.0,61.0,638.0,47.0,114,Unhealthy for Sensitive Groups,PM10
Tiantan,2014,5,16,2014-05-16,47.0,107.0,4.0,51.0,698.0,76.0,79,Moderate,PM10
Tiantan,2014,5,17,2014-05-17,56.0,106.0,4.0,53.0,1102.0,107.0,78,Moderate,PM10
Tiantan,2014,5,18,2014-05-18,83.0,144.0,5.0,50.0,1104.0,119.0,110,Unhealthy for Sensitive Groups,PM2.5
Tiantan,2014,5,19,2014-05-19,113.0,159.0,6.0,36.0,1056.0,144.0,147,Unhealthy for Sensitive Groups,PM2.5
Tiantan,2014,5,20,2014-05-20,86.0,123.0,6.0,38.0,1071.0,118.0,114,Unhealthy for Sensitive Groups,PM2.5
Tiantan,2014,5,21,2014-05-21,107.0,165.0,7.0,46.0,1515.0,126.0,140,Unhealthy for Sensitive Groups,PM2.5
Tiantan,2014,5,22,2014-05-22,144.0,192.0,7.0,59.0,1512.0,104.0,191,Unhealthy,PM2.5
Tiantan,2014,5,23,2014-05-23,78.0,136.0,8.0,44.0,846.0,140.0,104,Unhealthy for Sensitive Groups,PM2.5
Tiantan,2014,5,24,2014-05-24,85.0,109.0,9.0,44.0,1138.0,55.0,112,Unhealthy for Sensitive Groups,PM2.5
Tiantan,2014,5,25,2014-05-25,72.0,112.0,9.0,34.0,658.0,55.0,96,Moderate,PM2.5
Tiantan,2014,5,26,2014-05-26,22.0,72.0,10.0,52.0,458.0,66.0,65,Moderate,NO2
Tiantan,2014,5,27,2014-05-27,34.0,132.0,11.0,52.0,512.0,53.0,91,Moderate,PM10
Tiantan,2014,5,28,2014-05-28,36.0,89.0,11.0,48.0,846.0,100.0,70,Moderate,PM10
Tiantan,2014,5,29,2014-05-29,49.0,114.0,12.0,63.0,833.0,116.0,82,Moderate,PM10
Tiantan,2014,5,30,2014-05-30,97.0,190.0,13.0,52.0,1942.0,201.0,137,Unhealthy for Sensitive Groups,O3
Tiantan,2014,5,31,2014-05-31,110.0,204.0,13.0,54.0,2258.0,157.0,144,Unhealthy for Sensitive Groups,PM2.5
Tiantan,2014,6,1,2014-06-01,47.0,66.0,14.0,35.0,746.0,127.0,73,Moderate,O3
Tiantan,2014,6,2,2014-06-02,29.0,42.0,14.0,30.0,521.0,100.0,50,Good,O3
Tiantan,2014,6,3,2014-06-03,37.0,54.0,13.0,42.0,725.0,104.0,53,Moderate,O3
Tiantan,2014,6,4,2014-06-04,52.0,87.0,10.0,46.0,1062.0,100.0,71,Moderate,PM2.5
Tiantan,2014,6,5,2014-06-05,66.0,92.0,13.0,45.0,908.0,130.0,89,Moderate,PM2.5
Tiantan,2014,6,6,2014-06-06,60.0,87.0,16.0,50.0,1183.0,54.0,81,Moderate,PM2.5
Tiantan,2014,6,7,2014-06-07,11.0,25.0,2.0,31.0,396.0,61.0,39,Good,NO2
Tiantan,2014,6,8,2014-06-08,34.0,63.0,13.0,64.0,912.0,50.0,80,Moderate,NO2
Tiantan,2014,6,9,2014-06-09,34.0,57.0,8.0,51.0,704.0,80.0,64,Moderate,NO2
Tiantan,2014,6,10,2014-06-10,73.0,84.0,8.0,44.0,1317.0,74.0,97,Moderate,PM2.5
Tiantan,2014,6,11,2014-06-11,42.0,49.0,3.0,35.0,796.0,71.0,59,Moderate,PM2.5
Tiantan,2014,6,12,2014-06-12,29.0,57.0,7.0,49.0,629.0,91.0,61,Moderate,NO2
Tiantan,2014,6,13,2014-06-13,60.0,88.0,10.0,41.0,1029.0,101.0,81,Moderate,PM2.5
Tiantan,2014,6,14,2014-06-14,41.0,68.0,4.0,44.0,700.0,131.0,76,Moderate,O3
Tiantan,2014,6,15,2014-06-15,117.0,157.0,24.0,58.0,1467.0,138.0,152,Unhealthy,PM2.5
Tiantan,2014,6,16,2014-06-16,129.0,139.0,5.0,31.0,1071.0,118.0,170,Unhealthy,PM2.5
Tiantan,2014,6,17,2014-06-17,94.0,98.0,4.0,38.0,1025.0,104.0,124,Unhealthy for Sensitive Groups,PM2.5
Tiantan,2014,6,18,2014-06-18,73.0,89.0,4.0,28.0,967.0,98.0,97,Moderate,PM2.5
Tiantan,2014,6,19,2014-06-19,133.0,147.0,8.0,31.0,1292.0,84.0,176,Unhealthy,PM2.5
Tiantan,2014,6,20,2014-06-20,49.0,59.0,3.0,25.0,890.0,95.0,67,Moderate,PM2.5
Tiantan,2014,6,21,2014-06-21,64.0,69.0,4.0,27.0,958.0,88.0,86,Moderate,PM2.5
Tiantan,2014,6,22,2014-06-22,38.0,52.0,2.0,32.0,712.0,80.0,54,Moderate,PM2.5
Tiantan,2014,6,23,2014-06-23,26.0,45.0,2.0,33.0,562.0,91.0,46,Good,O3
Tiantan,2014,6,24,2014-06-24,57.0,88.0,6.0,45.0,875.0,121.0,77,Moderate,PM2.5
Tiantan,2014,6,25,2014-06-25,102.0,128.0,14.0,46.0,1267.0,81.0,134,Unhealthy for Sensitive Groups,PM2.5
Tiantan,2014,6,26,2014-06-26,137.0,149.0,4.0,30.0,1133.0,124.0,181,Unhealthy,PM2.5
Tiantan,2014,6,27,2014-06-27,23.0,44.0,2.0,38.0,475.0,77.0,48,Good,NO2
Tiantan,2014,6,28,2014-06-28,21.0,56.0,3.0,39.0,450.0,76.0,53,Moderate,PM10
Tiantan,2014,6,29,2014-06-29,58.0,110.0,19.0,47.0,1438.0,121.0,80,Moderate,PM10
Tiantan,2014,6,30,2014-06-30,78.0,126.0,19.0,51.0,1179.0,142.0,104,Unhealthy for Sensitive Groups,PM2.5
Tiantan,2014,7,1,2014-07-01,110.0,158.0,32.0,35.0,1267.0,150.0,144,Unhealthy for Sensitive Groups,PM2.5
Tiantan,2014,7,2,2014-07-02,61.0,68.0,2.0,26.0,942.0,103.0,82,Moderate,PM2.5
Tiantan,2014,7,3,2014-07-03,202.0,206.0,6.0,33.0,1325.0,86.0,252,Very Unhealthy,PM2.5
Tiantan,2014,7,4,2014-07-04,206.0,208.0,3.0,43.0,1438.0,106.0,256,Very Unhealthy,PM2.5
Tiantan,2014,7,5,2014-07-05,118.0,122.0,3.0,29.0,1075.0,114.0,154,Unhealthy,PM2.5
Tiantan,2014,7,6,2014-07-06,207.0,211.0,12.0,29.0,1442.0,141.0,257,Very Unhealthy,PM2.5
Tiantan,2014,7,7,2014-07-07,170.0,180.0,11.0,38.0,1208.0,117.0,220,Very Unhealthy,PM2.5
Tiantan,2014,7,8,2014-07-08,108.0,136.0,9.0,50.0,958.0,68.0,141,Unhealthy for Sensitive Groups,PM2.5
Tiantan,2014,7,9,2014-07-09,23.0,55.0,3.0,51.0,600.0,56.0,64,Moderate,NO2
Tiantan,2014,7,10,2014-07-10,28.0,81.0,7.0,40.0,562.0,93.0,66,Moderate,PM10
Tiantan,2014,7,11,2014-07-11,32.0,77.0,4.0,44.0,562.0,82.0,64,Moderate,PM10
Tiantan,2014,7,12,2014-07-12,12.0,32.0,2.0,32.0,354.0,87.0,44,Good,O3
Tiantan,2014,7,13,2014-07-13,19.0,68.0,2.0,41.0,517.0,58.0,59,Moderate,PM10
Tiantan,2014,7,14,2014-07-14,28.0,55.0,4.0,35.0,650.0,99.0,53,Moderate,PM10
Tiantan,2014,7,15,2014-07-15,47.0,131.0,6.0,20.0,575.0,142.0,91,Moderate,PM10
Tiantan,2014,7,16,2014-07-16,114.0,128.0,5.0,46.0,1017.0,84.0,149,Unhealthy for Sensitive Groups,PM2.5
Tiantan,2014,7,17,2014-07-17,149.0,153.0,5.0,46.0,2308.0,67.0,199,Unhealthy,PM2.5
Tiantan,2014,7,18,2014-07-18,123.0,136.0,7.0,38.0,1604.0,118.0,161,Unhealthy,PM2.5
Tiantan,2014,7,19,2014-07-19,65.0,89.0,2.0,25.0,667.0,114.0,87,Moderate,PM2.5
Tiantan,2014,7,20,2014-07-20,61.0,79.0,2.0,20.0,717.0,120.0,82,Moderate,PM2.5
Tiantan,2014,7,21,2014-07-21,27.0,44.0,4.0,32.0,546.0,74.0,44,Good,PM10
Tiantan,2014,7,22,2014-07-22,14.0,39.0,4.0,45.0,579.0,27.0,56,Moderate,NO2
Tiantan,2014,7,23,2014-07-23,26.0,76.0,3.0,55.0,779.0,31.0,69,Moderate,NO2
Tiantan,2014,7,24,2014-07-24,68.0,110.0,7.0,73.0,1117.0,46.0,91,Moderate,PM2.5
Tiantan,2014,7,25,2014-07-25,72.0,84.0,8.0,40.0,1471.0,110.0,96,Moderate,PM2.5
Tiantan,2014,7,26,2014-07-26,106.0,131.0,13.0,32.0,1292.0,164.0,139,Unhealthy for Sensitive Groups,PM2.5
Tiantan,2014,7,27,2014-07-27,107.0,142.0,21.0,29.0,958.0,168.0,140,Unhealthy for Sensitive Groups,PM2.5
Tiantan,2014,7,28,2014-07-28,112.0,128.0,10.0,23.0,908.0,142.0,146,Unhealthy for Sensitive Groups,PM2.5
Tiantan,2014,7,29,2014-07-29,121.0,135.0,6.0,22.0,792.0,147.0,158,Unhealthy,PM2.5
Tiantan,2014,7,30,2014-07-30,121.0,126.0,3.0,30.0,1546.0,101.0,158,Unhealthy,PM2.5
Tiantan,2014,7,31,2014-07-31,192.0,193.0,5.0,30.0,1621.0,116.0,242,Very Unhealthy,PM2.5
Tiantan,2014,8,1,2014-08-01,144.0,149.0,5.0,29.0,1592.0,114.0,191,Unhealthy,PM2.5
Tiantan,2014,8,2,2014-08-02,109.0,118.0,3.0,37.0,1029.0,103.0,142,Unhealthy for Sensitive Groups,PM2.5
Tiantan,2014,8,3,2014-08-03,126.0,131.0,2.0,44.0,1100.0,112.0,165,Unhealthy,PM2.5
Tiantan,2014,8,4,2014-08-04,25.0,34.0,2.0,44.0,573.0,62.0,55,Moderate,NO2
Tiantan,2014,8,5,2014-08-05,23.0,36.0,5.0,39.0,629.0,60.0,49,Good,NO2
Tiantan,2014,8,6,2014-08-06,30.0,51.0,2.0,47.0,608.0,60.0,59,Moderate,NO2
Tiantan,2014,8,7,2014-08-07,74.0,97.0,12.0,43.0,1338.0,125.0,99,Moderate,PM2.5
Tiantan,2014,8,8,2014-08-08,61.0,87.0,8.0,43.0,1121.0,119.0,82,Moderate,PM2.5
Tiantan,2014,8,9,2014-08-09,83.0,103.0,9.0,40.0,1146.0,127.0,110,Unhealthy for Sensitive Groups,PM2.5
Tiantan,2014,8,10,2014-08-10,36.0,48.0,2.0,35.0,650.0,112.0,60,Moderate,O3
Tiantan,2014,8,11,2014-08-11,28.0,51.0,2.0,52.0,604.0,93.0,65,Moderate,NO2
Tiantan,2014,8,12,2014-08-12,29.0,57.0,4.0,50.0,738.0,93.0,62,Moderate,NO2
Tiantan,2014,8,13,2014-08-13,28.0,33.0,2.0,42.0,696.0,51.0,52,Moderate,NO2
Tiantan,2014,8,14,2014-08-14,32.0,38.0,3.0,32.0,725.0,76.0,46,Good,PM2.5
Tiantan,2014,8,15,2014-08-15,37.0,60.0,5.0,48.0,721.0,85.0,60,Moderate,NO2
Tiantan,2014,8,16,2014-08-16,70.0,100.0,9.0,56.0,1075.0,123.0,94,Moderate,PM2.5
Tiantan,2014,8,17,2014-08-17,51.0,73.0,5.0,33.0,800.0,140.0,83,Moderate,O3
Tiantan,2014,8,18,2014-08-18,63.0,76.0,6.0,39.0,917.0,114.0,85,Moderate,PM2.5
Tiantan,2014,8,19,2014-08-19,82.0,100.0,7.0,37.0,971.0,125.0,109,Unhealthy for Sensitive Groups,PM2.5
Tiantan,2014,8,20,2014-08-20,97.0,121.0,18.0,32.0,1054.0,134.0,127,Unhealthy for Sensitive Groups,PM2.5
Tiantan,2014,8,21,2014-08-21,135.0,160.0,10.0,49.0,1208.0,108.0,178,Unhealthy,PM2.5
Tiantan,2014,8,22,2014-08-22,56.0,77.0,3.0,61.0,888.0,48.0,76,Moderate,PM2.5
Tiantan,2014,8,23,2014-08-23,123.0,133.0,4.0,54.0,1283.0,97.0,161,Unhealthy,PM2.5
Tiantan,2014,8,24,2014-08-24,19.0,37.0,4.0,32.0,533.0,71.0,40,Good,NO2
Tiantan,2014,8,25,2014-08-25,17.0,36.0,3.0,37.0,588.0,62.0,46,Good,NO2
Tiantan,2014,8,26,2014-08-26,25.0,52.0,4.0,48.0,558.0,63.0,60,Moderate,NO2
Tiantan,2014,8,27,2014-08-27,51.0,94.0,8.0,56.0,838.0,92.0,72,Moderate,PM10
Tiantan,2014,8,28,2014-08-28,85.0,110.0,8.0,60.0,1017.0,72.0,112,Unhealthy for Sensitive Groups,PM2.5
Tiantan,2014,8,29,2014-08-29,78.0,80.0,5.0,33.0,988.0,104.0,104,Unhealthy for Sensitive Groups,PM2.5
Tiantan,2014,8,30,2014-08-30,141.0,143.0,5.0,60.0,1550.0,46.0,187,Unhealthy,PM2.5
Tiantan,2014,8,31,2014-08-31,81.0,82.0,2.0,34.0,1100.0,78.0,107,Unhealthy for Sensitive Groups,PM2.5
Tiantan,2014,9,1,2014-09-01,102.0,103.0,3.0,46.0,1733.0,51.0,134,Unhealthy for Sensitive Groups,PM2.5
Tiantan,2014,9,2,2014-09-02,27.0,27.0,2.0,39.0,979.0,55.0,49,Good,NO2
Tiantan,2014,9,3,2014-09-03,14.0,25.0,5.0,34.0,575.0,58.0,42,Good,NO2
Tiantan,2014,9,4,2014-09-04,41.0,75.0,5.0,54.0,888.0,76.0,67,Moderate,NO2
Tiantan,2014,9,5,2014-09-05,97.0,134.0,10.0,52.0,1033.0,104.0,127,Unhealthy for Sensitive Groups,PM2.5
Tiantan,2014,9,6,2014-09-06,137.0,147.0,15.0,28.0,1371.0,105.0,181,Unhealthy,PM2.5
Tiantan,2014,9,7,2014-09-07,142.0,159.0,15.0,39.0,1225.0,87.0,188,Unhealthy,PM2.5
Tiantan,2014,9,8,2014-09-08,14.0,31.0,4.0,30.0,379.0,76.0,38,Good,NO2
Tiantan,2014,9,9,2014-09-09,40.0,81.0,3.0,50.0,867.0,79.0,66,Moderate,PM10
Tiantan,2014,9,10,2014-09-10,59.0,92.0,10.0,54.0,1150.0,90.0,80,Moderate,PM2.5
Tiantan,2014,9,11,2014-09-11,90.0,129.0,26.0,71.0,1706.0,61.0,119,Unhealthy for Sensitive Groups,PM2.5
Tiantan,2014,9,12,2014-09-12,67.0,74.0,3.0,52.0,921.0,39.0,90,Moderate,PM2.5
Tiantan,2014,9,13,2014-09-13,58.0,77.0,8.0,42.0,771.0,80.0,79,Moderate,PM2.5
Tiantan,2014,9,14,2014-09-14,46.0,72.0,4.0,55.0,629.0,31.0,69,Moderate,NO2
Tiantan,2014,9,15,2014-09-15,18.0,43.0,5.0,41.0,442.0,41.0,51,Moderate,NO2
Tiantan,2014,9,16,2014-09-16,42.0,90.0,5.0,76.0,654.0,20.0,95,Moderate,NO2
Tiantan,2014,9,17,2014-09-17,35.0,61.0,3.0,57.0,638.0,33.0,71,Moderate,NO2
Tiantan,2014,9,18,2014-09-18,61.0,66.0,2.0,53.0,633.0,58.0,82,Moderate,PM2.5
Tiantan,2014,9,19,2014-09-19,92.0,92.0,6.0,50.0,879.0,62.0,121,Unhealthy for Sensitive Groups,PM2.5
Tiantan,2014,9,20,2014-09-20,136.0,136.0,7.0,63.0,1304.0,77.0,180,Unhealthy,PM2.5
Tiantan,2014,9,21,2014-09-21,105.0,105.0,22.0,53.0,1904.0,67.0,137,Unhealthy for Sensitive Groups,PM2.5
Tiantan,2014,9,22,2014-09-22,101.0,115.0,18.0,71.0,2554.0,15.0,132,Unhealthy for Sensitive Groups,PM2.5
Tiantan,2014,9,23,2014-09-23,61.0,61.0,3.0,53.0,1362.0,7.0,82,Moderate,PM2.5
Tiantan,2014,9,24,2014-09-24,35.0,40.0,2.0,37.0,1262.0,37.0,50,Good,PM2.5
Tiantan,2014,9,25,2014-09-25,114.0,122.0,3.0,42.0,1400.0,27.0,149,Unhealthy for Sensitive Groups,PM2.5
Tiantan,2014,9,26,2014-09-26,138.0,138.0,16.0,60.0,1671.0,36.0,183,Unhealthy,PM2.5
Tiantan,2014,9,27,2014-09-27,32.0,44.0,2.0,44.0,579.0,45.0,55,Moderate,NO2
Tiantan,2014,9,28,2014-09-28,63.0,97.0,9.0,69.0,1346.0,22.0,86,Moderate,NO2
Tiantan,2014,9,29,2014-09-29,57.0,78.0,6.0,47.0,1054.0,29.0,77,Moderate,PM2.5
Tiantan,2014,9,30,2014-09-30,22.0,43.0,10.0,40.0,633.0,29.0,50,Good,NO2
Tiantan,2014,10,1,2014-10-01,75.0,108.0,6.0,66.0,1117.0,3.0,100,Moderate,PM2.5
Tiantan,2014,10,2,2014-10-02,64.0,64.0,4.0,49.0,1012.0,14.0,86,Moderate,PM2.5
Tiantan,2014,10,3,2014-10-03,113.0,113.0,8.0,55.0,2142.0,15.0,147,Unhealthy for Sensitive Groups,PM2.5
Tiantan,2014,10,4,2014-10-04,78.0,79.0,4.0,49.0,1304.0,18.0,104,Unhealthy for Sensitive Groups,PM2.5
Tiantan,2014,10,5,2014-10-05,30.0,30.0,2.0,41.0,792.0,29.0,51,Moderate,NO2
Tiantan,2014,10,6,2014-10-06,30.0,30.0,2.0,54.0,538.0,32.0,67,Moderate,NO2
Tiantan,2014,10,7,2014-10-07,124.0,149.0,10.0,85.0,1271.0,30.0,163,Unhealthy,PM2.5
Tiantan,2014,10,8,2014-10-08,253.0,258.0,8.0,112.0,2517.0,12.0,303,Hazardous,PM2.5
Tiantan,2014,10,9,2014-10-09,296.0,296.0,6.0,97.0,2446.0,20.0,337,Hazardous,PM2.5
Tiantan,2014,10,10,2014-10-10,260.0,260.0,18.0,89.0,2275.0,51.0,308,Hazardous,PM2.5
Tiantan,2014,10,11,2014-10-11,164.0,164.0,9.0,73.0,1600.0,46.0,214,Very Unhealthy,PM2.5
Tiantan,2014,10,12,2014-10-12,8.0,8.0,4.0,37.0,321.0,39.0,46,Good,NO2
Tiantan,2014,10,13,2014-10-13,12.0,12.0,4.0,38.0,333.0,32.0,48,Good,NO2
Tiantan,2014,10,14,2014-10-14,42.0,82.0,7.0,59.0,829.0,25.0,74,Moderate,NO2
Tiantan,2014,10,15,2014-10-15,52.0,110.0,5.0,53.0,629.0,30.0,80,Moderate,PM10
Tiantan,2014,10,16,2014-10-16,29.0,84.0,10.0,50.0,608.0,39.0,67,Moderate,PM10
Tiantan,2014,10,17,2014-10-17,90.0,158.0,12.0,98.0,1225.0,27.0,119,Unhealthy for Sensitive Groups,PM2.5
Tiantan,2014,10,18,2014-10-18,164.0,229.0,27.0,113.0,2529.0,43.0,214,Very Unhealthy,PM2.5
Tiantan,2014,10,19,2014-10-19,225.0,270.0,16.0,101.0,2300.0,33.0,275,Very Unhealthy,PM2.5
Tiantan,2014,10,20,2014-10-20,182.0,182.0,6.0,78.0,1438.0,19.0,232,Very Unhealthy,PM2.5
Tiantan,2014,10,21,2014-10-21,35.0,45.0,18.0,51.0,1288.0,24.0,64,Moderate,NO2
Tiantan,2014,10,22,2014-10-22,68.0,132.0,13.0,74.0,1192.0,5.0,92,Moderate,NO2
Tiantan,2014,10,23,2014-10-23,120.0,178.0,17.0,87.0,1721.0,5.0,157,Unhealthy,PM2.5
Tiantan,2014,10,24,2014-10-24,208.0,253.0,15.0,88.0,2421.0,21.0,258,Very Unhealthy,PM2.5
Tiantan,2014,10,25,2014-10-25,282.0,286.0,9.0,86.0,2708.0,24.0,326,Hazardous,PM2.5
Tiantan,2014,10,26,2014-10-26,78.0,78.0,4.0,56.0,946.0,35.0,104,Unhealthy for Sensitive Groups,PM2.5
Tiantan,2014,10,27,2014-10-27,25.0,25.0,33.0,49.0,671.0,28.0,61,Moderate,NO2
Tiantan,2014,10,28,2014-10-28,46.0,86.0,11.0,53.0,825.0,21.0,68,Moderate,PM10
Tiantan,2014,10,29,2014-10-29,97.0,143.0,11.0,82.0,1283.0,14.0,127,Unhealthy for Sensitive Groups,PM2.5
Tiantan,2014,10,30,2014-10-30,147.0,187.0,18.0,107.0,1758.0,5.0,196,Unhealthy,PM2.5
Tiantan,2014,10,31,2014-10-31,154.0,155.0,9.0,84.0,2088.0,9.0,204,Very Unhealthy,PM2.5
Tiantan,2014,11,1,2014-11-01,71.0,83.0,6.0,44.0,1029.0,23.0,95,Moderate,PM2.5
Tiantan,2014,11,2,2014-11-02,9.0,29.0,4.0,26.0,333.0,46.0,32,Good,NO2
Tiantan,2014,11,3,2014-11-03,27.0,52.0,3.0,45.0,829.0,28.0,56,Moderate,NO2
